unit_id,sentence,role,prev,next,speakers,targets,source,date,target_l1,sample_score,sampling_reason
_ab2806530f8c_u005,"賴清德說,台灣只有團結這條路、沒有其他,否則不要說沒有辦法妥善因應來自中國的威脅,我們在國際的挑戰也很大,包括全球數位轉型、2050淨零轉型及國內種種社會問題;",claim,"賴清德表示,蔣方智怡的那段話,國民黨應該好好反省,但是「抗中保台」四個字被誤解了,好像是我們主動,其實不是,我們只是抵抗中國的併吞,不得不做各種準備保護台灣,我們提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國,我們只是想要保護台灣,在中國不放棄武力威脅下,台灣社會自然會有抵抗中國併吞的準備,這段話足以讓國民黨,或社會一些走錯路的好好反省。","其次,國家認同上,希望各政黨領袖避免各執一端,好比蔣經國前總統最早講「我是中國人也是台灣人」,也推出「催台青政策」,李登輝前總統強調「中華民國在台灣」,陳水扁前總統說「中華民國就是台灣」,到蔡英文總統提出四個堅持、「中華民國台灣」,未來他要努力的就是讓對國家認同有分歧的人盡量找到公約數,共同為這塊土地打拚。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],01_Ho_ltn_news,2023-11-09 20:48:35,L1-15,12.3,targeted_gap_filling
_80a570af472b_u015,"一位美國資深官員告訴路透社:「可能會有一段時間緊張情勢升高,需要外交、明確的溝通管道,以及重申和平、穩定與維持現狀的重要。」 這位官員說,美國已在與中國的會談中明確表達對軍事、經濟及其他脅迫手段的擔憂。",claim,"美國國務院一名發言人說:「不論哪一黨執政,美國對台政策都不會改變,我們期待與台灣選民選出的人進行合作。」 部分美國官員預期不論誰勝選,中國都會升高對台軍事、經濟及外交施壓,並為此作準備。","一名熟知美國政策的人士表示,美官員與每位候選人「都培養很深厚的關係」,並強調「延續關鍵政策領域的重要」,這包括防衛及維持兩岸現狀。",[],[],03_Lai_chinatimes_news,2024-01-05 17:44:00,L1-15,12.3,targeted_gap_filling
_fb97cf054a9a_u007,"中國經濟困局 專家:恐是今年最大地緣政治風險 董尼德表示,11月美國總統拜登將與習近平舉行「拜習會」,檯面目標是中美關係正常化,避免意外衝突,但中國「沒說出口」的目標是想在台灣議題得分,中方很可能要求美國保證不介入台灣事務。",claim,"董尼德表示,現在中國經濟不佳,實際失業率比官方數據更高,中共為鞏固政權,會更強調處理台灣議題,且台灣半導體與地緣戰略重要性不斷提升,中國目標是成為超越美國的世界霸權,因此台灣已被推上中美競爭最前線。","董尼德認為,目前台灣面臨的威脅相對可控,立刻開戰的危機不大但仍存在,須觀察以色列、哈瑪斯(Hamas)衝突是否擴大並捲入其他穆斯林國家,因為中國也正關注美國兵力是否在中東陷入膠著,這可能成為台海危機升高的變數。",[],[],03_Lai_chinatimes_news,2023-11-01 09:20:00,L1-15,12.3,targeted_gap_filling
_67c0fe50f8a9_u006,"他強調,「全世界都對中國做出了決定」,不管是美國對中國撤資或G7對中「去風險化」,我們站在民主陣營,應延續民主自由同盟的世界,若持續回到九二共識、回到跟中國同一個經濟體,我們的經濟就沒有辦法獨立,文化就沒有辦法深根,那樣如何面對台灣下一代?",claim,"沈伯洋會後接受媒體聯訪表示,中國介入台灣選舉「非常容易」,只要介入3%、約50萬票就足以逆轉選舉。","不分區立委候選人第一順位林月琴則以客家話問好,並表示, 在社福界服務20年,專注在兒少與交通權益, 擔任導護志工是她最快樂的時光,看到每個孩子平安回家是父母心頭牽絆,未來將與民進黨共同承擔面對人民批判與期待,監督政府做到還路於民。",[],[],01_Ho_ltn_news,2023-12-20 12:22:59,L1-15,12.3,targeted_gap_filling
_22bae0f8a1ca_u009,"在打造創新創業雨林生態系部分,賴清德主張針對高中低風險的投資機會,擬定不同投資策略和能量布建,目標5年內創造2萬個新創就業,新創投資金額每年達1500億元,10年內讓台灣成為創新解決方案的淨輸出國,具體作法包含落實法規調適、擴大國際新創聚落、提供年輕創業人才海外創新實習機會、吸引國際行銷人才加入台灣新創團隊等。",claim,"加速金融科技創新,強化有利產業發展的金融環境,並擴大普惠金融,全方位針對所有階層和群體的金融需求,擴大民眾投資資本市場多元的理財機會。","他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],01_Ho_ltn_news,2023-10-03 11:58:35,L1-15,12.3,targeted_gap_filling
_a1fd2cdda993_u004,"副總統指出,氣候變遷不僅是環境保護議題,還影響企業發展、社會運作及人類生存,若全球不和衷共濟面對氣候變遷甚至氣候危機,缺少水資源的不會只有台灣。",claim,"副總統表示,颱風帶來的雨水是台灣水資源重要來源,現在台灣之所以出現水資源問題,問題也是源自於此。","為達到2050淨零轉型目標,副總統提到,前行政院長蘇貞昌去年已公布台灣2050淨零轉型路徑圖,包括4大轉型及12項戰略,其中非常重要的一項是綠色金融。",[],[],03_Lai_chinatimes_news,2023-04-18 22:11:00,L1-15,12.3,targeted_gap_filling
_80a570af472b_u015,"一位美國資深官員告訴路透社:「可能會有一段時間緊張情勢升高,需要外交、明確的溝通管道,以及重申和平、穩定與維持現狀的重要。」 這位官員說,美國已在與中國的會談中明確表達對軍事、經濟及其他脅迫手段的擔憂。",claim,"美國國務院一名發言人說:「不論哪一黨執政,美國對台政策都不會改變,我們期待與台灣選民選出的人進行合作。」 部分美國官員預期不論誰勝選,中國都會升高對台軍事、經濟及外交施壓,並為此作準備。","一名熟知美國政策的人士表示,美官員與每位候選人「都培養很深厚的關係」,並強調「延續關鍵政策領域的重要」,這包括防衛及維持兩岸現狀。",[],[],01_Ho_chinatimes_news,2024-01-05 17:44:00,L1-15,12.3,targeted_gap_filling
_d18308807836_u004,"侯友宜表示,為了台海安定與印太地區穩定,他提出以嚇阻(Deterrence)、對話(Dialogue)與降低風險(De-escalation)的「3D戰略」作為兩岸、國防與外交藍圖,他會在就職10個月內公布「中華民國國家安全戰略」,把3D戰略具體化,達到促進繁榮、確保民主與強化安全3大目標。",claim,"侯友宜:若當選啟動睦鄰外交 從新南向擴至印太 侯友宜說,他在國防方面會達成「建構國家安全戰略藍圖」、「志願役加薪,義務役服役不用等」、「厚植國防戰力基礎」與「十大建設打造可恃嚇阻戰力」共4大目標。","侯友宜說,為了留住人才,志願役要加薪百億,讓戰鬥單位志願役每月最多加薪1萬元,估計每年約增106億元國防預算,包含戰鬥加給增加67億元,志願役加給增加39億元。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",01_Ho_chinatimes_news,2023-12-11 17:19:00,L1-15,12.3,targeted_gap_filling
_8183ffc7a10f_u012,"侯友宜表示,台灣必須實質、持續、及時、全面參加國際組織,包括聯合國專門機構,讓台灣與美國和全球各國站在一起,共同解決國際社會問題,共同守護民主成果,讓台灣扮演好「風險降低者」與「和平促進者」的角色。",claim,"架構內容將涵蓋貿易推廣、數位經濟及科技標準、供應鏈韌性、減碳及潔淨能源、基礎建設、勞動標準等議題,具體細節尚待公布。","對於侯友宜的演說,前AIT主席卜睿哲會後受訪指出,與會者有非常細節、實質的討論,侯友宜跟在場美國的台灣專家有非常直接交流;","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],01_Ho_chinatimes_news,2023-09-19 03:20:00,L1-15,12.3,targeted_gap_filling
_26cdac917ac7_u000,"副總統賴清德今天說,台灣位處西太平洋的第一島鏈,直接面對威權中國威脅,台灣是全球重建民主架構非常重要的價值夥伴,期待大家共同推動民主團結、民主治理、民主和平3項民主行動,讓台灣達到民主、和平、繁榮3大目標。",claim,,賴副總統今天出席台灣智庫的「挑戰2032:台灣國家願景系列論壇」。,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],03_Lai_tvbs_news,2023-04-24 13:53:00,L1-15,12.3,targeted_gap_filling
_d56a00cb10f0_u006,"他說,他將用過去8年在台北市政府的公務經驗及從醫30年的良知與專業,踏出改革之路,需要解決人口危機、改善勞動條件、提高高等教育投資、守護醫療品質、落實居住正義、確保能源穩定、建立產業韌性、杜絕債留子孫,打造共融社會。",claim,"柯文哲認為,他在台灣政壇所代表的是理性、務實、科學,透過每一天實踐落實在人民生活之中,選擇柯文哲不是選擇一個候選人,而是選擇過去這10年來,台灣社會所渴望的進步與公義。","同時,他也要強化民主核心價值,他認為,這是台灣在世界舞台上最重要的資產,也是抗衡地緣政治壓力的唯一解方,「民主,是中華民國可以安全的最大保障」。",[],[],03_Lai_chinatimes_news,2023-12-30 16:46:00,L1-15,12.3,targeted_gap_filling
_5695643263fc_u011,"她表示,世界正劇烈變動,地緣政治快速變化,全球產業鏈重組中,數位轉型與氣候變遷也衝擊全球經濟,政府最重要的是要在變局中管理風險,不是喊喊「侯侯做代誌」、「把國家還給人民」就能解決問題。",claim,"透過 Google News 蕭美琴也說,蔡總統執政8年,從股市、國內生產毛額(GDP)、出口的成長都可證明民進黨比國民黨懂得拚經濟,且長照預算、幼兒照顧預算都高出國民黨時期許多,現在全世界的主要工業國,都在去風險化,極力降低對中國的依賴,如果藍白贏了,台灣恐又要走上依賴中國的老路,好的政策也有被翻盤的風險。","(編輯:翟思嘉)1121222 總統選舉首場政見發表會 侯友宜賴清德柯文哲發言一覽 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 小笠原欣幸分析綠藍白副手加分點 蕭美琴趙少康吳欣盈各有微妙影響 蕭美琴陪高雄立委候選人車掃 大愛心回應熱情民眾 衛報:蕭美琴提倡戰貓哲學 以全球視野應對中國威脅 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",[],[],03_Lai_chinatimes_news,2023-12-22 20:13:00,L1-15,12.3,targeted_gap_filling
_d9fbebb12013_u006,"蔡總統在推薦序中表示,她與蘇貞昌曾是競爭對手,現在已是最佳戰友,在台灣關鍵歷史時刻,蘇貞昌沒有缺席,他擔任院長這4年是執政團隊與台灣民眾克服重重挑戰的足跡,亦是國家實力與競爭力的累積,為台灣未來發展打下無可取代的根基,且蘇貞昌對台灣的付出不只是護國4年,而是從政40年的護國衛民。",claim,"10月7日在新北市新莊天賜良緣大飯店,邀請賴副總統、財信傳媒董事長謝金河參加新書發表會。","蔡總統說,蘇貞昌常掛在嘴邊的國家治理8大面向,包含山、海、水、地、樹、人、能、糧,像是「班班有冷氣」就做到過去辦不到的事,向山致敬、向海致敬政策則讓民眾回到山與海的懷抱,找到台灣與這塊土地的連結。",[],[],03_Lai_chinatimes_news,2023-09-29 19:24:00,L1-15,12.3,targeted_gap_filling
_d89970f8468b_u004,"柯文哲提少子化政見 設人口發展委員會檢討強制退休規定 侯友宜:賴清德台獨主張是兩岸和平跨不過的萬重山 賴清德在第二輪發言時表示,世界正在快速轉變,對台灣是挑戰也是機會,未來將掌握變化、抓住機會,擴大台灣優勢,妥善運用數位轉型、淨零轉型兩道力量,打造智慧、永續的新台灣,帶動台灣第二次經濟奇蹟。",claim,政見會抽籤的發言順序為柯文哲、侯友宜、賴清德。,"賴清德說,全球智慧化時代來臨,要妥善運用科技創新、推升數位轉型,讓台灣成為智慧科技島,持續壯大半導體產業,提出半導體國家級戰略,讓半導體產業原料、儀器設備、研發、IC設計、晶圓製造、封裝測試、協力廠商,都能在台灣成為生態系統,並幫助其他科技、傳統產業。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",01_Ho_chinatimes_news,2023-12-26 15:53:00,L1-15,12.3,targeted_gap_filling
_e4a6abbcf570_u010,"賴清德說,他非常希望,國人能夠團結一致面對中國的威脅,國際社會也已意識到,中國對台灣或對國際社會的威脅,其實大家已經有對策了,大家應該要增強自己的力量,團結合作,才有辦法確保和平。",claim,"那如果反對一國兩制,就不要接受九二共識,這個道理是非常清楚的,一方面接受九二共識,又一方面說在走台灣的新中間路線、在守護中華民國,這根本都是矛盾的。",(編輯:楊蘭軒)1121230 總統候選人政見會最終場發言一覽 柯侯賴交鋒校園安全、兩岸議題 副總統候選人政見會 吳欣盈趙少康蕭美琴發言內容一次看 歷屆總統大選中國介選手段一覽 飛彈試射經貿報復擾民心 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 侯友宜:賴清德不放棄台獨謀害台灣 忘恩負義 台灣選後第3天 美媒聚焦三黨,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],01_Ho_chinatimes_news,2023-12-30 15:43:00,L1-15,12.3,targeted_gap_filling
_94dcb5e7b8e3_u014,"(編輯:李明宗)1120518 兩岸論述、黨內外整合 侯友宜選總統挑戰嚴峻 國民黨公布內參民調侯友宜領先 中常委建議侯郭配 張善政承諾「不落跑」 不爭取副總統候選人提名 藍綠白總統選將就定位 賴清德盼對手有3項體認使命 柯文哲挑戰打破藍綠 要走出都市網路突破同溫層 侯友宜:與郭台銘管中閔有共同價值與理念 可並肩作戰 藍白政黨協商30日登場 朱立倫:不是為個別政黨考量 選出最強總統參選人 朱立倫:我與侯柯一起坐下來談 是否與侯友宜同張選票 柯文哲:要有公平辦法 藍白政黨協商登場 朱立倫柯文哲握手致意 2025/05/24 10:37 2025/05/20 12:58 2025/05/20 10:36 2025/05/15 14:21 2025/05/15 14:16 2025/05/15 13:34 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"卓冠廷說:「新北市到底欠朱立倫和侯友宜多少?」朱立倫選總統前3、4個月請假,現在換侯友宜再搞一次,就為迴避監督,完全無法接受。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",01_Ho_chinatimes_news,2023-05-18 11:40:00,L1-15,11.8,targeted_gap_filling
_20afb2de1725_u013,"(編輯:林克倫、蘇龍麒)1121208 柯文哲:反對去中化 不必因競爭就丟棄中國文化 柯文哲循蔡總統外交路線 侯友宜:我主張親美和中 2024大選 總統電視辯論會12/30下午登場 前白宮官員:台灣兵役延長若推翻 美日會擔憂 中國疑介選招待北市里長揪團旅遊 檢方掌握4案 涉招待60人赴中國旅遊宣傳和平統戰 台灣新住民關懷總會3人聲押 余天破流言站台相挺 賴清德提新北發展核心動力願景 蔡總統彰化市參香 盼鄉親支持黃秀芳連任立委 習近平要求政治局委員不能只報喜不報憂 美商務部長:華府不認為中國對台灣論調有變化 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"賴清德指出,台灣是國際社會的一員,處在第一島鏈的關鍵位置,應該可以扮演更積極角色,展現守護國家的決心,不能因為4個月役期比較輕鬆、就做出重新恢復的選擇,靠實力獲得的和平,才是真和平。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""辯論|procedure""]",02_Ke_chinatimes_news,2023-12-08 22:51:00,L1-15,11.8,targeted_gap_filling
_0f22a7289e6a_u010,"(編輯:林淑媛)1130101 電視辯論會聚焦能源少子化 3副總統候選人各提政見 副總統辯論 學者:趙吳吸游離選票、蕭政績牌防守 查核中心公開2024總統辯論會報告 3名候選人各有誤 總統候選人辯論會媒體提問一覽 賴清德侯友宜柯文哲交叉攻防 蕭美琴31日無公開行程 保護喉嚨充分備戰辯論 吳欣盈備戰辯論會 柯文哲提醒注意臨場表現 趙少康閉關備戰辯論 將主攻民進黨執政問題 吳欣盈穿裙裝應戰辯論 抵達後向媒體揮手致意 出席副總統辯論會 趙少康進場前砲火四射 蕭美琴戰貓口罩搶眼 點頭表達對辯論有信心 趙指外資憂戰爭風險不來 經部:投資台灣15年來次高 趙少康稱恆春人盼核三延役 地方不認同 外交部譴責吳欣盈 為選舉無視國家整體權益 遭指收受廣告預算綠媒 自由時報要求趙少康道歉 中選會:3日零時起禁止發布報導引述選舉民調資料 中選會公開總統、立委候選人網路版選舉公報 總統立委選舉歷史數據解析 政黨版圖變動一次看 丹麥政治報關注大選:台灣人民對民主有堅定信念 賴清德:不因國會沒過半而失志 盼監督更有效率 吳東進:新壽立足台灣逾60年 是很不錯公司 撕掉公主標籤走入基層 吳欣盈體驗大選嘉年華氣氛 2024/01/01 19:32 2024/01/01 17:45 2024/01/01 16:41 2024/01/01 08:11 2023/12/30 09:14 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"幕僚透露,相信趙少康在辯論會還是會主攻民進黨執政問題。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",03_Lai_chinatimes_news,2024-01-01 08:11:00,L1-15,11.8,targeted_gap_filling
_b1c9db22dda0_u022,"(編輯:黃國倫)1120517 兩岸論述、黨內外整合 侯友宜選總統挑戰嚴峻 民眾黨中央委員會通過 提名柯文哲參選總統 藍綠白總統選將就定位 賴清德盼對手有3項體認使命 柯文哲挑戰打破藍綠 要走出都市網路突破同溫層 代表國民黨選總統 侯友宜喊3次「再次讓政黨輪替」 民進黨團指若選總統應辭職 侯友宜未正面回應 侯友宜:與郭台銘管中閔有共同價值與理念 可並肩作戰 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 賴清德:擴大國際合作 引領價值外交新時代 22歲退伍士兵徒步環島登外媒 盼全民關注中共威脅[影] 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"黨內人士說,這個行程安排凸顯賴清德面向青年、具有國際視野的特質。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",03_Lai_chinatimes_news,2023-05-17 19:38:00,L1-15,11.8,targeted_gap_filling
